case_id;base_id;title;block1_domain;block1_met Zusatztyp;block1_subdomain;block1_case_type;block1_length_final;block1_estimated_min;block1_estimated_max;block1_difficulty_final;block1_status_final;block1_review_flag;block1_review_priority;block1_decision;block2_gate_required;block2_gate_position;block2_gate_count;block2_question_types;block2_gate_1;block2_gate_2;block2_gate_3;block2_gate_4;block2_decision;block3_error_class;block3_critical_error_count;block3_strictest_score_cap;block3_cap_combination_rule;block3_pass_fail_flag_logic;block3_decision;block4_recommended_methods_or_actions;block4_reflex_conditional;block4_low_value_examples;block4_misleading_examples;block4_method_review_flag;block4_decision;core_decision;learning_objectives;tags
RES_MOD_003_v1_3;RES_MOD_003;PDO-Biobank als langfristige Plattform → SOP, klinische Daten, QC;RES;no;Omics / Analyse / Reproduzierbarkeit;research_planspiel;Planspiel;30;60;Expert;beta-review;planspiel separat;high;"RES; Länge=Planspiel; Schwierigkeit=Expert; Status=beta-review";yes;Nach Projektidee/Kontext/Materiallage, vor Hypothese/Design/Analyseplan;3;"Single Choice; Multi Select";Was ist die zentrale Forschungsfrage bzw. was fehlt der vorliegenden Projektidee primär?;Wie wird die Projektidee in Hypothese/PICO, Endpunkt und Analyseplan übersetzt?;Wie werden explorative und konfirmatorische Anteile, Endpunkte, Confounder und Validierung getrennt?;;"phasenweise Gates; aktuell 3 Kernfragen in AP1b-Tabelle";critical;4;60;"strengster Cap gewinnt; weitere Critical/Fatal-Fehler geben Zusatzabzüge innerhalb des Caps; Cap verbessert nie";passed / borderline / critical_fail / incomplete je nach Score, Fatal-Fehlern und Abschlussstatus;"Strengster Cap 60%; weitere kritische Fehler: Zusatzabzug innerhalb dieses Caps; Cap kann Score nie verbessern.";pico_definition | analysis_plan | ethics_governance_check | validation_strategy;;measure_everything_without_question | posthoc_marker_cherry_pick;harking_as_confirmatory | p_hacking;priority review;"Methodenklassen: recommended/optional/reflex/incomplete/low_value/misleading/invalid; Review=priority review";SOP, klinische Daten, QC;Vage Projektidee in eine prüfbare, klinisch relevante Forschungsfrage übersetzen | PICO, Endpunkte, Analyseplan und Validierungsstrategie sauber definieren | Explorativ vs. konfirmatorisch transparent trennen und Data-Fishing vermeiden;Daten | RES | Phase | Planspiel
RES_VAL_001_v1_3;RES_VAL_001;Kandidat aus Omics braucht unabhängige Validierung → IHC/qPCR/FISH/externe Kohorte planen;RES;no;Omics / Analyse / Reproduzierbarkeit;research_design_decision;Standard;8;15;Intermediate;beta-standardized;MVP prüfen;high;"RES; Länge=Standard; Schwierigkeit=Intermediate; Status=beta-standardized";yes;Nach Projektidee/Kontext/Materiallage, vor Hypothese/Design/Analyseplan;2;"Single Choice; Multi Select";Was ist die zentrale Forschungsfrage bzw. was fehlt der vorliegenden Projektidee primär?;Wie wird die Projektidee in Hypothese/PICO, Endpunkt und Analyseplan übersetzt?;;;"2 Gate-Frage(n); Single Choice / Multi Select; vor Hauptentscheidung";critical;3;60;"strengster Cap gewinnt; weitere Critical/Fatal-Fehler geben Zusatzabzüge innerhalb des Caps; Cap verbessert nie";passed / borderline / critical_fail / incomplete je nach Score, Fatal-Fehlern und Abschlussstatus;"Strengster Cap 60%; weitere kritische Fehler: Zusatzabzug innerhalb dieses Caps; Cap kann Score nie verbessern.";pico_definition | analysis_plan | ethics_governance_check | validation_strategy;;measure_everything_without_question | posthoc_marker_cherry_pick;harking_as_confirmatory | p_hacking;priority review;"Methodenklassen: recommended/optional/reflex/incomplete/low_value/misleading/invalid; Review=priority review";IHC/qPCR/FISH/externe Kohorte planen;Vage Projektidee in eine prüfbare, klinisch relevante Forschungsfrage übersetzen | Explorative Omics-Ergebnisse von validierbaren Hypothesen und Signaturen trennen | Explorativ vs. konfirmatorisch transparent trennen und Data-Fishing vermeiden;FISH | Omics | RES | MVP | Standard
RES_VAL_002_v1_3;RES_VAL_002;Präklinischer Effekt ohne Patientenmaterial → Brücke zur klinischen Realität fehlt;RES;no;Translationale Projektplanung;research_design_decision;Mini;3;5;Beginner;beta-standardized;ok;low;"RES; Länge=Mini; Schwierigkeit=Beginner; Status=beta-standardized";yes;Nach Projektidee/Kontext/Materiallage, vor Hypothese/Design/Analyseplan;1;"Single Choice; Multi Select";Was ist die zentrale Forschungsfrage bzw. was fehlt der vorliegenden Projektidee primär?;;;;"1 Gate-Frage(n); Single Choice / Multi Select; vor Hauptentscheidung";critical;3;60;"strengster Cap gewinnt; weitere Critical/Fatal-Fehler geben Zusatzabzüge innerhalb des Caps; Cap verbessert nie";passed / borderline / critical_fail / incomplete je nach Score, Fatal-Fehlern und Abschlussstatus;"Strengster Cap 60%; weitere kritische Fehler: Zusatzabzug innerhalb dieses Caps; Cap kann Score nie verbessern.";pico_definition | analysis_plan | ethics_governance_check | validation_strategy;;measure_everything_without_question | posthoc_marker_cherry_pick;harking_as_confirmatory | p_hacking;regelbasiert übernehmen;"Methodenklassen: recommended/optional/reflex/incomplete/low_value/misleading/invalid; Review=regelbasiert übernehmen";Brücke zur klinischen Realität fehlt;Vage Projektidee in eine prüfbare, klinisch relevante Forschungsfrage übersetzen | PICO, Endpunkte, Analyseplan und Validierungsstrategie sauber definieren | Explorativ vs. konfirmatorisch transparent trennen und Data-Fishing vermeiden;RES | Phase | Mini
RES_ETH_002_v1_3;RES_ETH_002;WES-Projekt findet potenzielle Keimbahnvariante → Rückmeldepolicy und Humangenetik;RES;no;Translationale Projektplanung;research_design_decision;Complex;20;30;Advanced;beta-review;prüfen;high;"RES; Länge=Complex; Schwierigkeit=Advanced; Status=beta-review";yes;Nach Projektidee/Kontext/Materiallage, vor Hypothese/Design/Analyseplan;4;"Single Choice; Multi Select";Was ist die zentrale Forschungsfrage bzw. was fehlt der vorliegenden Projektidee primär?;Welche Ethik-, Einwilligungs-, Datenschutz- oder Rückmeldepflicht muss vor Projektstart geklärt sein?;Wie werden explorative und konfirmatorische Anteile, Endpunkte, Confounder und Validierung getrennt?;Welche Ethik-, Governance-, Material- oder Datenmanagementfrage ist der kritische Wendepunkt?;"4 Gate-Frage(n); Single Choice / Multi Select; vor Hauptentscheidung";critical;3;60;"strengster Cap gewinnt; weitere Critical/Fatal-Fehler geben Zusatzabzüge innerhalb des Caps; Cap verbessert nie";passed / borderline / critical_fail / incomplete je nach Score, Fatal-Fehlern und Abschlussstatus;"Strengster Cap 60%; weitere kritische Fehler: Zusatzabzug innerhalb dieses Caps; Cap kann Score nie verbessern.";pico_definition | analysis_plan | ethics_governance_check | validation_strategy;;measure_everything_without_question | posthoc_marker_cherry_pick;harking_as_confirmatory | p_hacking;priority review;"Methodenklassen: recommended/optional/reflex/incomplete/low_value/misleading/invalid; Review=priority review";Rückmeldepolicy und Humangenetik;Vage Projektidee in eine prüfbare, klinisch relevante Forschungsfrage übersetzen | PICO, Endpunkte, Analyseplan und Validierungsstrategie sauber definieren | Explorativ vs. konfirmatorisch transparent trennen und Data-Fishing vermeiden;RES | Phase | Standard, complex_case, AP1b_length_reclass
RES_ETH_003_v1_3;RES_ETH_003;Zusatzbiopsien nur für explorative Omics → Nutzen-Belastungs-Abwägung;RES;no;Omics / Analyse / Reproduzierbarkeit;research_design_decision;Standard;8;15;Intermediate;beta-standardized;ok;low;"RES; Länge=Standard; Schwierigkeit=Intermediate; Status=beta-standardized";yes;Nach Projektidee/Kontext/Materiallage, vor Hypothese/Design/Analyseplan;2;"Single Choice; Multi Select";Was ist die zentrale Forschungsfrage bzw. was fehlt der vorliegenden Projektidee primär?;Welche Ethik-, Einwilligungs-, Datenschutz- oder Rückmeldepflicht muss vor Projektstart geklärt sein?;;;"2 Gate-Frage(n); Single Choice / Multi Select; vor Hauptentscheidung";critical;3;60;"strengster Cap gewinnt; weitere Critical/Fatal-Fehler geben Zusatzabzüge innerhalb des Caps; Cap verbessert nie";passed / borderline / critical_fail / incomplete je nach Score, Fatal-Fehlern und Abschlussstatus;"Strengster Cap 60%; weitere kritische Fehler: Zusatzabzug innerhalb dieses Caps; Cap kann Score nie verbessern.";pico_definition | analysis_plan | ethics_governance_check | validation_strategy;;measure_everything_without_question | posthoc_marker_cherry_pick;harking_as_confirmatory | p_hacking;regelbasiert übernehmen;"Methodenklassen: recommended/optional/reflex/incomplete/low_value/misleading/invalid; Review=regelbasiert übernehmen";Nutzen-Belastungs-Abwägung;Vage Projektidee in eine prüfbare, klinisch relevante Forschungsfrage übersetzen | Explorative Omics-Ergebnisse von validierbaren Hypothesen und Signaturen trennen | Explorativ vs. konfirmatorisch transparent trennen und Data-Fishing vermeiden;NGS | Ethik | Omics | RES | Phase | Standard
RES_DATA_001_v1_3;RES_DATA_001;Open-Science-Plan kollidiert mit Einwilligung → Data Sharing begrenzen/absichern;RES;no;Ethik / Governance / Materialschutz;research_design_decision;Mini;3;5;Beginner;beta-standardized;ok;low;"RES; Länge=Mini; Schwierigkeit=Beginner; Status=beta-standardized";yes;Nach Projektidee/Kontext/Materiallage, vor Hypothese/Design/Analyseplan;1;"Single Choice; Multi Select";Was ist die zentrale Forschungsfrage bzw. was fehlt der vorliegenden Projektidee primär?;;;;"1 Gate-Frage(n); Single Choice / Multi Select; vor Hauptentscheidung";critical;3;60;"strengster Cap gewinnt; weitere Critical/Fatal-Fehler geben Zusatzabzüge innerhalb des Caps; Cap verbessert nie";passed / borderline / critical_fail / incomplete je nach Score, Fatal-Fehlern und Abschlussstatus;"Strengster Cap 60%; weitere kritische Fehler: Zusatzabzug innerhalb dieses Caps; Cap kann Score nie verbessern.";pico_definition | analysis_plan | ethics_governance_check | validation_strategy;;measure_everything_without_question | posthoc_marker_cherry_pick;harking_as_confirmatory | p_hacking;regelbasiert übernehmen;"Methodenklassen: recommended/optional/reflex/incomplete/low_value/misleading/invalid; Review=regelbasiert übernehmen";Data Sharing begrenzen/absichern;Vage Projektidee in eine prüfbare, klinisch relevante Forschungsfrage übersetzen | Ethik, Einwilligung, Datenschutz und Materialschutz vor Projektstart klären | Explorativ vs. konfirmatorisch transparent trennen und Data-Fishing vermeiden;Daten | RES | Phase | Mini
RES_AI_001_v1_3;RES_AI_001;KI-Modell mit biased Training Set → Bias, Transparenz, Verantwortung;RES;no;Translationale Projektplanung;research_design_decision;Standard;8;15;Intermediate;beta-standardized;ok;low;"RES; Länge=Standard; Schwierigkeit=Intermediate; Status=beta-standardized";yes;Nach Projektidee/Kontext/Materiallage, vor Hypothese/Design/Analyseplan;2;"Single Choice; Multi Select";Was ist die zentrale Forschungsfrage bzw. was fehlt der vorliegenden Projektidee primär?;Welche Ethik-, Einwilligungs-, Datenschutz- oder Rückmeldepflicht muss vor Projektstart geklärt sein?;;;"2 Gate-Frage(n); Single Choice / Multi Select; vor Hauptentscheidung";critical;3;60;"strengster Cap gewinnt; weitere Critical/Fatal-Fehler geben Zusatzabzüge innerhalb des Caps; Cap verbessert nie";passed / borderline / critical_fail / incomplete je nach Score, Fatal-Fehlern und Abschlussstatus;"Strengster Cap 60%; weitere kritische Fehler: Zusatzabzug innerhalb dieses Caps; Cap kann Score nie verbessern.";pico_definition | analysis_plan | ethics_governance_check | validation_strategy;;measure_everything_without_question | posthoc_marker_cherry_pick;harking_as_confirmatory | p_hacking;regelbasiert übernehmen;"Methodenklassen: recommended/optional/reflex/incomplete/low_value/misleading/invalid; Review=regelbasiert übernehmen";Bias, Transparenz, Verantwortung;Vage Projektidee in eine prüfbare, klinisch relevante Forschungsfrage übersetzen | PICO, Endpunkte, Analyseplan und Validierungsstrategie sauber definieren | Explorativ vs. konfirmatorisch transparent trennen und Data-Fishing vermeiden;Ethik | KI | RES | Phase | Standard
RES_PM_001_v1_3;RES_PM_001;Doktorand startet Projekt ohne Daten-/Code-Struktur → raw/processed/code/README etablieren;RES;no;Omics / Analyse / Reproduzierbarkeit;research_design_decision;Mini;3;5;Beginner;beta-standardized;MVP prüfen;high;"RES; Länge=Mini; Schwierigkeit=Beginner; Status=beta-standardized";yes;Nach Projektidee/Kontext/Materiallage, vor Hypothese/Design/Analyseplan;1;"Single Choice; Multi Select";Was ist die zentrale Forschungsfrage bzw. was fehlt der vorliegenden Projektidee primär?;;;;"1 Gate-Frage(n); Single Choice / Multi Select; vor Hauptentscheidung";critical;4;60;"strengster Cap gewinnt; weitere Critical/Fatal-Fehler geben Zusatzabzüge innerhalb des Caps; Cap verbessert nie";passed / borderline / critical_fail / incomplete je nach Score, Fatal-Fehlern und Abschlussstatus;"Strengster Cap 60%; weitere kritische Fehler: Zusatzabzug innerhalb dieses Caps; Cap kann Score nie verbessern.";pico_definition | analysis_plan | ethics_governance_check | validation_strategy;;measure_everything_without_question | posthoc_marker_cherry_pick;harking_as_confirmatory | p_hacking;priority review;"Methodenklassen: recommended/optional/reflex/incomplete/low_value/misleading/invalid; Review=priority review";raw/processed/code/README etablieren;Vage Projektidee in eine prüfbare, klinisch relevante Forschungsfrage übersetzen | PICO, Endpunkte, Analyseplan und Validierungsstrategie sauber definieren | Explorativ vs. konfirmatorisch transparent trennen und Data-Fishing vermeiden;Daten | RES | MVP | Mini
RES_PM_002_v1_3;RES_PM_002;analysis_final_neu_ENDGUELTIG.R → Versionierung und Naming;RES;no;Translationale Projektplanung;research_design_decision;Mini;3;5;Beginner;beta-standardized;ok;low;"RES; Länge=Mini; Schwierigkeit=Beginner; Status=beta-standardized";yes;Nach Projektidee/Kontext/Materiallage, vor Hypothese/Design/Analyseplan;1;"Single Choice; Multi Select";Was ist die zentrale Forschungsfrage bzw. was fehlt der vorliegenden Projektidee primär?;;;;"1 Gate-Frage(n); Single Choice / Multi Select; vor Hauptentscheidung";critical;3;60;"strengster Cap gewinnt; weitere Critical/Fatal-Fehler geben Zusatzabzüge innerhalb des Caps; Cap verbessert nie";passed / borderline / critical_fail / incomplete je nach Score, Fatal-Fehlern und Abschlussstatus;"Strengster Cap 60%; weitere kritische Fehler: Zusatzabzug innerhalb dieses Caps; Cap kann Score nie verbessern.";pico_definition | analysis_plan | ethics_governance_check | validation_strategy;;measure_everything_without_question | posthoc_marker_cherry_pick;harking_as_confirmatory | p_hacking;regelbasiert übernehmen;"Methodenklassen: recommended/optional/reflex/incomplete/low_value/misleading/invalid; Review=regelbasiert übernehmen";Versionierung und Naming;Vage Projektidee in eine prüfbare, klinisch relevante Forschungsfrage übersetzen | PICO, Endpunkte, Analyseplan und Validierungsstrategie sauber definieren | Explorativ vs. konfirmatorisch transparent trennen und Data-Fishing vermeiden;RES | Phase | Mini
RES_ROLE_001_v1_3;RES_ROLE_001;Autorenschaftskonflikt kurz vor Submission → ICMJE/CRediT/Rollenmatrix;RES;no;Rollen / Autorenschaft / Team;research_design_decision;Standard;8;15;Expert;beta-review;prüfen;high;"RES; Länge=Standard; Schwierigkeit=Expert; Status=beta-review";yes;Nach Projektidee/Kontext/Materiallage, vor Hypothese/Design/Analyseplan;2;"Single Choice; Multi Select";Was ist die zentrale Forschungsfrage bzw. was fehlt der vorliegenden Projektidee primär?;Welche Rollen-, Autorenschafts- oder Reporting-Regel muss vor Analyse/Publikation geklärt sein?;;;"2 Gate-Frage(n); Single Choice / Multi Select; vor Hauptentscheidung";critical;4;60;"strengster Cap gewinnt; weitere Critical/Fatal-Fehler geben Zusatzabzüge innerhalb des Caps; Cap verbessert nie";passed / borderline / critical_fail / incomplete je nach Score, Fatal-Fehlern und Abschlussstatus;"Strengster Cap 60%; weitere kritische Fehler: Zusatzabzug innerhalb dieses Caps; Cap kann Score nie verbessern.";pico_definition | analysis_plan | ethics_governance_check | validation_strategy;;measure_everything_without_question | posthoc_marker_cherry_pick;harking_as_confirmatory | p_hacking;priority review;"Methodenklassen: recommended/optional/reflex/incomplete/low_value/misleading/invalid; Review=priority review";ICMJE/CRediT/Rollenmatrix;Vage Projektidee in eine prüfbare, klinisch relevante Forschungsfrage übersetzen | Rollen, Verantwortlichkeiten und Autorenschaft früh transparent festlegen | Explorativ vs. konfirmatorisch transparent trennen und Data-Fishing vermeiden;RES | Phase | Standard
RES_GRANT_001_v1_3;RES_GRANT_001;Drittmittelidee ohne Arbeitspakete/Budget/Meilensteine → Projektarchitektur aufbauen;RES;no;Förderung / Projektarchitektur;research_planspiel;Planspiel;30;60;Expert;beta-review;planspiel separat;high;"RES; Länge=Planspiel; Schwierigkeit=Expert; Status=beta-review";yes;Nach Projektidee/Kontext/Materiallage, vor Hypothese/Design/Analyseplan;3;"Single Choice; Multi Select";Was ist die zentrale Forschungsfrage bzw. was fehlt der vorliegenden Projektidee primär?;Welche Forschungsfrage, Hypothese und Ressourcenprüfung machen das Projekt belastbar?;Wie werden explorative und konfirmatorische Anteile, Endpunkte, Confounder und Validierung getrennt?;;"phasenweise Gates; aktuell 3 Kernfragen in AP1b-Tabelle";critical;3;60;"strengster Cap gewinnt; weitere Critical/Fatal-Fehler geben Zusatzabzüge innerhalb des Caps; Cap verbessert nie";passed / borderline / critical_fail / incomplete je nach Score, Fatal-Fehlern und Abschlussstatus;"Strengster Cap 60%; weitere kritische Fehler: Zusatzabzug innerhalb dieses Caps; Cap kann Score nie verbessern.";pico_definition | analysis_plan | ethics_governance_check | validation_strategy;;measure_everything_without_question | posthoc_marker_cherry_pick;harking_as_confirmatory | p_hacking;priority review;"Methodenklassen: recommended/optional/reflex/incomplete/low_value/misleading/invalid; Review=priority review";Projektarchitektur aufbauen;Vage Projektidee in eine prüfbare, klinisch relevante Forschungsfrage übersetzen | Arbeitspakete, Meilensteine und Budget logisch aus der Projektfrage ableiten | Explorativ vs. konfirmatorisch transparent trennen und Data-Fishing vermeiden;RES | Phase | Planspiel
RES_IMPL_001_v1_3;RES_IMPL_001;Biomarker publiziert, aber nicht routinefähig → Validierung, Workflow, Kosten, Qualität;RES;no;Translationale Projektplanung;research_design_decision;Standard;8;15;Intermediate;beta-standardized;MVP prüfen;high;"RES; Länge=Standard; Schwierigkeit=Intermediate; Status=beta-standardized";yes;Nach Projektidee/Kontext/Materiallage, vor Hypothese/Design/Analyseplan;2;"Single Choice; Multi Select";Was ist die zentrale Forschungsfrage bzw. was fehlt der vorliegenden Projektidee primär?;Welche Forschungsfrage, Hypothese und Ressourcenprüfung machen das Projekt belastbar?;;;"2 Gate-Frage(n); Single Choice / Multi Select; vor Hauptentscheidung";critical;3;60;"strengster Cap gewinnt; weitere Critical/Fatal-Fehler geben Zusatzabzüge innerhalb des Caps; Cap verbessert nie";passed / borderline / critical_fail / incomplete je nach Score, Fatal-Fehlern und Abschlussstatus;"Strengster Cap 60%; weitere kritische Fehler: Zusatzabzug innerhalb dieses Caps; Cap kann Score nie verbessern.";pico_definition | analysis_plan | ethics_governance_check | validation_strategy;;measure_everything_without_question | posthoc_marker_cherry_pick;harking_as_confirmatory | p_hacking;priority review;"Methodenklassen: recommended/optional/reflex/incomplete/low_value/misleading/invalid; Review=priority review";Validierung, Workflow, Kosten, Qualität;Vage Projektidee in eine prüfbare, klinisch relevante Forschungsfrage übersetzen | PICO, Endpunkte, Analyseplan und Validierungsstrategie sauber definieren | Explorativ vs. konfirmatorisch transparent trennen und Data-Fishing vermeiden;RES | MVP | Standard
RES_TEAM_001_v1_3;RES_TEAM_001;Klinik, Pathologie, Bioinfo, Labor sprechen aneinander vorbei → Übersetzungslogik und strukturierte Fragen;RES;no;Translationale Projektplanung;research_design_decision;Standard;8;15;Intermediate;beta-standardized;ok;low;"RES; Länge=Standard; Schwierigkeit=Intermediate; Status=beta-standardized";yes;Nach Projektidee/Kontext/Materiallage, vor Hypothese/Design/Analyseplan;2;"Single Choice; Multi Select";Was ist die zentrale Forschungsfrage bzw. was fehlt der vorliegenden Projektidee primär?;Welche Forschungsfrage, Hypothese und Ressourcenprüfung machen das Projekt belastbar?;;;"2 Gate-Frage(n); Single Choice / Multi Select; vor Hauptentscheidung";critical;3;60;"strengster Cap gewinnt; weitere Critical/Fatal-Fehler geben Zusatzabzüge innerhalb des Caps; Cap verbessert nie";passed / borderline / critical_fail / incomplete je nach Score, Fatal-Fehlern und Abschlussstatus;"Strengster Cap 60%; weitere kritische Fehler: Zusatzabzug innerhalb dieses Caps; Cap kann Score nie verbessern.";pico_definition | analysis_plan | ethics_governance_check | validation_strategy;;measure_everything_without_question | posthoc_marker_cherry_pick;harking_as_confirmatory | p_hacking;regelbasiert übernehmen;"Methodenklassen: recommended/optional/reflex/incomplete/low_value/misleading/invalid; Review=regelbasiert übernehmen";Übersetzungslogik und strukturierte Fragen;Vage Projektidee in eine prüfbare, klinisch relevante Forschungsfrage übersetzen | PICO, Endpunkte, Analyseplan und Validierungsstrategie sauber definieren | Explorativ vs. konfirmatorisch transparent trennen und Data-Fishing vermeiden;NGS | Labor | RES | Phase | Standard
